Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
83044	Á¤·ÉÀÇ¶¥ ÆĞÅ°Áö(°­ÇÔ)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83045	Á¤·ÉÀÇ¶¥ ÆĞÅ°Áö(ÀúÇ×)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83046	¿¤¸®¸àÅ» ·Ñ¸®»óÀÚ(°­ÇÔ)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83047	¿¤¸®¸àÅ» ·Ñ¸®»óÀÚ(ÀúÇÔ)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83048	67¹øÄ³½ÃÆĞÅ°Áö	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83049	¹Ù¿ìÃ³Çà¿î»óÀÚ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83050	»ç·áÆĞÅ°Áö	ITEM_GIFTBOX	UNK23_1	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83051	¿ÂÀüÇÑ ³ë¸®°³ »óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	1	0	0	0	0	0	0	0	0	0	0	0
83052	¿ÂÀüÇÑ ¸ñ°ÉÀÌ »óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	1	0	0	0	0	0	0	0	0	0	0	0
83053	¿ÂÀüÇÑ ±Í°ÉÀÌ »óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	1	0	0	0	0	0	0	0	0	0	0	0
83054	¿ÂÀüÇÑ ¿­¼è	ITEM_TREASURE_KEY	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	1000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	0	0	0	0	0	0	0
83055	¹é±İº¸¹°»óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	1	0	0	0	0	0	0	0	0	0	0	0
83056	¹é±İ ¿­¼è	ITEM_TREASURE_KEY	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0	0	0	0	0
83057	³²±¤º¸¹°»óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	6	1	0	0	0	0	0	0	0	0	0	0	0
83058	³²±¤ ¿­¼è	ITEM_TREASURE_KEY	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	6	0	0	0	0	0	0	0	0	0	0	0	0
83059	¹ë¸® º¸¹°»óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	1	0	0	0	0	0	0	0	0	0	0	0
83060	¹ë¸® ¿­¼è	ITEM_TREASURE_KEY	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	0	0	0	0	0	0	0	0	0	0	0	0
83061	µ¿±¤ º¸¹°»óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	1	0	0	0	0	0	0	0	0	0	0	0
83062	µ¿±¤ ¿­¼è	ITEM_TREASURE_KEY	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	0	0	0	0	0	0	0	0	0	0	0	0
83063	¼­±¤ º¸¹°»óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	9	1	0	0	0	0	0	0	0	0	0	0	0
83064	¼­±¤ ¿­¼è	ITEM_TREASURE_KEY	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	9	0	0	0	0	0	0	0	0	0	0	0	0
83065	·£´ı º¸¹°»óÀÚ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83066	·£´ı º¸¹°¿­¼è	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83067	¿ÂÀüÇÑ ÆÈÂî »óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	1	0	0	0	0	0	0	0	0	0	0	0
83072	¼º¸¶Èñ°ÔÀÌÆ®º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83073	MC½Å´ë·úÈ®Á¤»óÀÚ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83074	MCÇÃ·¡Æ¼³Ñ»óÀÚ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83075	³ª¹«¿­¸Å»óÀÚ	ITEM_QUEST	QUEST_NONE	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_QUICKSLOT	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	30	0	0	0	0	0	0	0	0	0	0	0	0
83076	³ë¶õ¿­¸Å»óÀÚ	ITEM_QUEST	QUEST_NONE	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX | ANTI_QUICKSLOT	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	120	0	0	0	0	0	0	0	0	0	0	0	0
83077	¿ë½Å½Ã¸®Áî»óÀÚ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	4	0	0	0	0	0	0	0	0	0	0	0	0
83078	Åä¹úÇÏ(123)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83082	¼º¸¶Èñ´ÜÀåº¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83083	¿ù±¤ º¸¹°»óÀÚ	ITEM_TREASURE_BOX	0	1	NONE	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	12	1	0	0	0	0	0	0	0	0	0	0	0
83084	¿ù±¤ ¿­¼è	ITEM_TREASURE_KEY	0	1	NONE	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	12	0	0	0	0	0	0	0	0	0	0	0	0
83085	º¥½Ã º¸½º»óÀÚ+	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83086	ÀúÁÖ¹ŞÀºº¥½Ã º¸½º»óÀÚ+	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83087	Á·Àå º¸½º»óÀÚ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83088	MC¿ù±¤È®Á¤»óÀÚ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP | ANTI_SAFEBOX	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83100	½Â·æ°î º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83101	¿µºñ»ç¸· º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83102	°Å¹Ì´øÀü º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83103	¹Ğ±³ º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83104	»ç±ÍÅ¸¿ö º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83105	ÃµÀÇµ¿±¼ º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83106	¾Æ±Íµ¿±¼ º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83107	¹é·æÁö¼º º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83108	Àû·æÁö¼º º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83109	³ì¸²Áö º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83110	µ¿±¤Æò¾ß º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83111	½Åºñ´øÀü º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83112	½º³×ÀÌÅ© º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83113	¹ì»ç¿ø º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83114	¹é·æµ¿±¼ º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
83115	Åä¹úÇÏ(123)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83116	Åä¹úÇÏ(45)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	2	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83117	Åä¹úÇÏ(67)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	3	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83118	Åä¹ú»ó(123)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83119	Åä¹ú»ó(45)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	2	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83120	Åä¹ú»ó(67)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	3	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83121	Å½Çè(123)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83122	Å½Çè(45)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	2	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83123	Å½Çè(67)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	3	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83124	ÆÄ±«(123)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	1	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83125	ÆÄ±«(45)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	2	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83126	ÆÄ±«(67)	ITEM_GACHA	USE_GACHA	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	3	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	3	0	0	0	0	0	0	0	0	0	0	0	0
83127	¿ù±¤°è°î º¸»ó	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE | LOG	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
